placekey,parent_placekey,location_name,top_category,latitude,longitude,street_address,city,region,postal_code,poi_cbg,total_visitors,rank
22r-222@62k-jhr-jgk,,Star Wine,"Beer, Wine, and Liquor Stores",41.867224,-71.392504,318 West Ave,Pawtucket,RI,02860,440070164001,333,5
22s-222@62k-jhq-v75,,Pawtucket Fire Department Station 1,"Justice, Public Order, and Safety Activities",41.86532,-71.394162,394 West Ave,Pawtucket,RI,02860,440070164002,614,1
zzw-222@62k-jhq-whq,,Jeanne Jugan Residence,Nursing Care Facilities (Skilled Nursing Facilities),41.865106,-71.39802,964 Main St,Pawtucket,RI,02860,440070164002,463,2
224-222@62k-jhq-rhq,,Paperworks,"Sporting Goods, Hobby, and Musical Instrument Stores",41.860586,-71.398428,544 West Ave,Pawtucket,RI,02860,440070164002,299,3
225-222@62k-jhq-tjv,,Fella's Fitness RI,Other Amusement and Recreation Industries,41.859203,-71.398078,545 Pawtucket Ave Ste LL20,Pawtucket,RI,02860,440070164002,282,4
227-222@62k-jhq-v4v,,Crayons And Lolllipops,Child Day Care Services,41.863317,-71.396497,479 West Ave,Pawtucket,RI,02860,440070164002,181,5
222-223@62k-jhr-fpv,,Planet Fitness,Other Amusement and Recreation Industries,41.857051,-71.401914,50 Ann Mary St,Pawtucket,RI,02860,440070164003,1111,1
222-225@62k-jhr-fpv,,Ocean State Job Lot,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.857264,-71.402114,50 Ann Mary St,Providence,RI,02860,440070164003,983,2
zzw-223@62k-jhr-dn5,,The Healthy Spot,Other Miscellaneous Store Retailers,41.857765,-71.403106,50 Ann Mary St,Pawtucket,RI,02860,440070164003,512,3
222-222@62k-jhr-fj9,,LA Fitness,Other Amusement and Recreation Industries,41.856974,-71.399893,615 Pawtucket Ave,Providence,RI,02860,440070164003,427,4
227-223@62k-jhq-t9z,,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.857422,-71.399687,603 Pawtucket Ave,Pawtucket,RI,02860,440070164003,357,5
zzz-222@62k-jhr-j7q,,Duffy Complex,Public Parks and Beaches,41.864101,-71.385164,Duffy Complex,Pawtucket,RI,02860,440070165001,185,1
227-222@62k-jhr-2ff,,CITGO,Gasoline Stations,41.857015,-71.390914,1101 Hope St,Pawtucket,RI,02906,440070165001,119,2
224-222@62k-jhr-rp9,,Southern Rhode Island Islamic Society Inc,Religious Organizations,41.857435,-71.387548,58 Roberta Ave,Pawtucket,RI,02860,440070165001,57,3
22n-222@62k-jhr-pvz,,Wayland Yarn Shoppe,Other Miscellaneous Store Retailers,41.860081,-71.386577,112 Raleigh Ave,Pawtucket,RI,02860,440070165001,56,4
22m-222@62k-jhr-qs5,,More MH Counseling,Offices of Other Health Practitioners,41.857345,-71.390691,750 East Ave Unit Le,Pawtucket,RI,02860,440070165001,9,5
zzy-222@62k-jhr-qxq,,Blackstone Place,Shopping Center,41.858221,-71.391963,727 East,Pawtucket,RI,02860,440070165002,1016,1
225-222@62k-jhr-qxq,zzy-222@62k-jhr-qxq,Antonio's Pizza,Restaurants and Other Eating Places,41.858221,-71.391709,727 East Ave,Pawtucket,RI,02860,440070165002,393,2
225-227@62k-jhr-qxq,zzy-222@62k-jhr-qxq,Wildflour Vegan Bakery and Cafe,Restaurants and Other Eating Places,41.858257,-71.391255,727 East Ave,Pawtucket,RI,02860,440070165002,355,3
zzw-225@62k-jhr-qs5,,Gulf Oil,Gasoline Stations,41.858235,-71.39083,711 East Ave,Pawtucket,RI,02860,440070165002,228,4
zzw-222@62k-jhr-qxq,zzy-222@62k-jhr-qxq,Garden Grille,Restaurants and Other Eating Places,41.858193,-71.391507,727 East Ave Unit 7,Pawtucket,RI,02860,440070165002,205,5
zzw-222@62k-jhr-h89,,Charles E Shea High School,Elementary and Secondary Schools,41.865334,-71.388017,485 East Ave,Pawtucket,RI,02860,440070165003,286,1
zzw-222@62k-jhr-k9f,,382 Collision Center,Automotive Equipment Rental and Leasing,41.864965,-71.392136,382 Pawtucket Ave,Pawtucket,RI,02860,440070165003,219,2
zzw-222@62k-jhq-vpv,,Tacos Mi Rancho,Restaurants and Other Eating Places,41.862459,-71.394403,454 Pawtucket Ave,Pawtucket,RI,02860,440070165003,195,3
22d-222@62k-jhq-vpv,,Buford's Family Restaurant,Restaurants and Other Eating Places,41.861442,-71.394276,474 Pawtucket Ave,Pawtucket,RI,02860,440070165003,192,4
22q-222@62k-jhr-k9f,,Beauty Salon,Personal Care Services,41.864396,-71.392695,392 Pawtucket Ave,Pawtucket,RI,02860,440070165003,187,5
zzw-222@62k-jhr-h5z,,CVS,Health and Personal Care Stores,41.867136,-71.387787,425 East Ave,Pawtucket,RI,02860,440070166001,638,1
zzz-222@62k-jhn-6x5,,Max Read Field,Other Amusement and Recreation Industries,41.865412,-71.382198,Max Read Field,Pawtucket,RI,02860,440070166001,554,2
229-222@62k-jhr-hbk,,Murphy's Liquors of Pawtucket,"Beer, Wine, and Liquor Stores",41.86721,-71.390327,290 Pawtucket Ave,Pawtucket,RI,02860,440070166001,427,3
224-222@62k-jhr-kzz,,Modern Diner,Restaurants and Other Eating Places,41.86884,-71.386881,364 East Ave,Pawtucket,RI,02860,440070166001,312,4
22j-222@62k-jhr-hh5,,Women's Care,Offices of Physicians,41.867946,-71.387816,407 East Ave,Pawtucket,RI,02860,440070166001,255,5
225-222@62k-jhy-q9f,,St Joseph's Rectory,Religious Organizations,41.877359,-71.373262,193 Walcott St,Pawtucket,RI,02860,440070167001,319,1
223-222@62k-jhx-zcq,,House of Pizza,Restaurants and Other Eating Places,41.873966,-71.376629,206 Division St,Pawtucket,RI,02860,440070167001,299,2
225-222@62k-jhy-q4v,,St Raphael Academy,Elementary and Secondary Schools,41.876816,-71.376278,123 Walcott St,Pawtucket,RI,02860,440070167001,271,3
22j-222@62k-jhx-zcq,,Dunkin',Restaurants and Other Eating Places,41.874028,-71.377204,192 Division St,Pawtucket,RI,02860,440070167001,256,4
22k-222@62k-jhx-zj9,,Colonial Liquors,"Beer, Wine, and Liquor Stores",41.873944,-71.378125,128 Summit St,Pawtucket,RI,02860,440070167001,180,5
zzw-223@62k-jhy-2rk,,Apex,Household Appliance Manufacturing,41.875126,-71.38302,100 Main St,Pawtucket,RI,02860,440070167002,954,1
22d-222@62k-jhx-zcq,,Cumberland Farms,Gasoline Stations,41.873616,-71.376751,193 Division St,Pawtucket,RI,02860,440070167002,538,2
zzz-222@62k-jhn-9cq,,Festival Pier Boat Launch,Public Parks and Beaches,41.867648,-71.379037,Festival Pier Boat Launch,Pawtucket,RI,02860,440070167002,461,3
223-223@62k-jhy-2p9,,Sunoco,Gasoline Stations,41.873522,-71.381133,81 School St,Pawtucket,RI,02860,440070167002,459,4
222-222@62k-jhx-xnq,,Affinity Orthopedics and Sports Medicine,Specialty (except Psychiatric and Substance Abuse) Hospitals,41.870301,-71.376799,111 Brewster St,Pawtucket,RI,02860,440070167002,343,5
zzw-225@62k-jhv-6c5,,Boulevard Plaza,Shopping Center,41.879275,-71.363837,323 Armistice Blvd,Pawtucket,RI,02861,440070168001,2864,1
zzw-222@62k-jhv-68v,zzw-225@62k-jhv-6c5,McDonald's,Restaurants and Other Eating Places,41.88022,-71.364628,285 Armistice Blvd,Pawtucket,RI,02861,440070168001,1143,2
229-222@62k-jhv-6p9,zzw-225@62k-jhv-6c5,Dunkin',Restaurants and Other Eating Places,41.879793,-71.362542,337 Armistice Blvd,Pawtucket,RI,02861,440070168001,931,3
zzw-226@62k-jhv-6c5,zzw-225@62k-jhv-6c5,Dollar General,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.879006,-71.36369,295 Armistice Blvd,Pawtucket,RI,02861,440070168001,829,4
224-222@62k-jht-syv,,Arigna Irish Pub & Coal Fire Kitchen,Restaurants and Other Eating Places,41.878403,-71.355039,507 Armistice Blvd,Pawtucket,RI,02861,440070168001,444,5
zzy-222@62k-jhn-mhq,,Thai Basil,Restaurants and Other Eating Places,41.870442,-71.3547,486 Newport Ave,Pawtucket,RI,02861,440070168002,196,1
zzw-223@62k-jht-yn5,,TO's Bar and Grille,Restaurants and Other Eating Places,41.87218,-71.354657,562 Newport Ave,Pawtucket,RI,02861,440070168002,152,2
zzw-222@62k-jhn-mhq,,Domino's Pizza,Restaurants and Other Eating Places,41.870506,-71.354627,448 Newport Ave,Pawtucket,RI,02861,440070168002,134,3
227-222@62k-jhv-dsq,,Darlington Early Childhood Center,Elementary and Secondary Schools,41.874985,-71.354932,680 Newport Ave,Pawtucket,RI,02861,440070168002,100,4
22x-222@62k-jhv-dvz,,New England Music Studio,Other Schools and Instruction,41.874189,-71.35474,650 Newport Ave,Pawtucket,RI,02861,440070168002,97,5
226-222@62k-jhn-zmk,,Galito Restaurant,Restaurants and Other Eating Places,41.870615,-71.362846,214 Columbus Ave # 216,Pawtucket,RI,02861,440070168003,180,1
226-222@62k-jhv-btv,,Division Street Auto Sales and Service,Automobile Dealers,41.874636,-71.364045,595 Division St,Pawtucket,RI,02861,440070168003,112,2
22b-222@62k-jhv-bx5,,B & M Catering,Special Food Services,41.873491,-71.363892,560 York Ave,Pawtucket,RI,02861,440070168003,75,3
222-222@62k-jhv-btv,,First Stop Automotive and Accessories,Automotive Repair and Maintenance,41.874766,-71.363638,624 York Ave,Pawtucket,RI,02861,440070168003,20,4
224-222@62k-jhn-zs5,,Mike's Truck & Trailer Repair,Automotive Repair and Maintenance,41.870999,-71.363865,447 York Ave,Pawtucket,RI,02861,440070168003,14,5
228-222@62k-jht-yn5,,Ricard Jewelers,"Jewelry, Luggage, and Leather Goods Stores",41.871947,-71.354039,555 Newport Ave,Pawtucket,RI,02861,440070169001,71,1
zzz-222@62k-jht-xqz,,Slater Memorial Park,Public Parks and Beaches,41.869741,-71.346848,Slater Memorial Park,Pawtucket,RI,02861,440070169002,2974,1
zzy-222@62k-jhv-2c5,zzz-222@62k-jht-xqz,Summer Farmer's Market,Specialty Food Stores,41.87249,-71.344262,Slater Memorial Park,Pawtucket,RI,02861,440070169002,1358,2
zzy-222@62k-jhn-nbk,,Slater Memorial Park,Public Parks and Beaches,41.86852,-71.353622,United States Route 1a Newport Avenue,Pawtucket,RI,02861,440070169002,736,3
22b-222@62k-jhv-qj9,,H M Vincent DMD,Offices of Dentists,41.87657,-71.34585,719 Armistice Blvd,Pawtucket,RI,02861,440070169002,118,4
22b-222@62k-jht-ygk,,Menage Design Studio,Florists,41.871264,-71.353285,18 Edendale Ave,Pawtucket,RI,02861,440070169002,44,5
zzw-222@62k-jht-st9,,Gulf Oil,Gasoline Stations,41.877799,-71.353995,823 Newport Ave,Pawtucket,RI,02861,440070169003,437,1
zzy-222@62k-jht-rrk,,Pawtucket Dog Park,Public Parks and Beaches,41.877353,-71.349826,Slater Park Armistice Blvd,Pawtucket,RI,02861,440070169003,352,2
22q-222@62k-jht-st9,,Shampooch,Other Miscellaneous Store Retailers,41.877835,-71.352661,569 Armistice Blvd,Pawtucket,RI,02861,440070169003,306,3
22h-222@62k-jht-rrk,,Boulevard Grille & Cigar Lounge,Other Miscellaneous Store Retailers,41.877451,-71.350758,609 Armistice Blvd,Pawtucket,RI,02861,440070169003,169,4
223-223@62k-jht-t7q,,Flavors Restaurant,Restaurants and Other Eating Places,41.87784,-71.352262,573 Armistice Blvd,Pawtucket,RI,02861,440070169003,138,5
226-222@62k-jhm-w6k,,D B Amusements & Vending,Amusement Parks and Arcades,41.860926,-71.36285,314 Beverage Hill Ave,Pawtucket,RI,02861,440070170001,109,1
zzw-222@62k-jhm-w6k,,ABC Supply,Lumber and Other Construction Materials Merchant Wholesalers,41.860398,-71.363408,295 Beverage Hill Ave,Pawtucket,RI,02861,440070170001,46,2
224-222@62k-jhn-tjv,224-222@62k-jhn-qvf,Naragansett Park Plaza,Shopping Center,41.860175,-71.351695,675 Beverage Hill Ave,East Providence,RI,02861,440070170002,1430,1
228-222@62k-jhn-snq,,Dunkin',Restaurants and Other Eating Places,41.86117,-71.354165,81 Newport Ave,Pawtucket,RI,02861,440070170002,833,2
zzw-222@62k-jhn-sh5,224-222@62k-jhn-tjv,Taco Bell,Restaurants and Other Eating Places,41.860275,-71.352921,675 Beverage Hill Ave,Pawtucket,RI,02861,440070170002,421,3
22c-222@62k-jhn-snq,,Jeha Citgo,Gasoline Stations,41.861273,-71.354794,76 Newport Ave,Pawtucket,RI,02861,440070170002,417,4
223-222@62k-jhn-tjv,224-222@62k-jhn-tjv,Expressions,Shoe Stores,41.860077,-71.352096,687 Beverage Hill Ave,Pawtucket,RI,02861,440070170002,318,5
zzz-222@62k-jhn-zpv,,Mckinnon Alves Soccer Complex,Public Parks and Beaches,41.86873,-71.362906,Mckinnon Alves Soccer Complex,Pawtucket,RI,02861,440070170003,203,1
228-222@62k-jhn-nkf,,Fallon Memorial School,Elementary and Secondary Schools,41.868513,-71.360008,62 Lincoln Ave,Pawtucket,RI,02861,440070170003,178,2
zzw-222@62k-jhn-k4v,,United States Postal Service (USPS),Postal Service,41.86674,-71.363605,30 Monticello Rd,Pawtucket,RI,02861,440070170003,65,3
228-222@62k-jhn-zmk,,Davina Holistic Center,Offices of Other Health Practitioners,41.870123,-71.363321,211 Columbus Ave Apt 126,Pawtucket,RI,02861,440070170003,42,4
zzw-223@62k-jhn-k4v,,Jambra Media,"Management, Scientific, and Technical Consulting Services",41.86674,-71.363605,30 Monticello Rd,Pawtucket,RI,02861,440070170003,1,5
zzw-223@62k-jhn-hwk,,St Teresa School,Elementary and Secondary Schools,41.867609,-71.355976,140 Woodhaven Rd,Pawtucket,RI,02861,440070170004,157,1
zzw-222@62k-jhn-hwk,zzw-223@62k-jhn-hwk,Northern Ri Collaborative,Electronics and Appliance Stores,41.867563,-71.355959,140 Woodhaven Rd,Pawtucket,RI,02861,440070170004,91,2
223-222@62k-jhn-mzf,zzw-223@62k-jhn-hwk,St Teresa of the Child Jesus Catholic Church,Religious Organizations,41.867197,-71.354976,358 Newport Ave,Pawtucket,RI,02861,440070170004,61,3
zzw-222@62k-jhn-m8v,,Pawtucket Animal Shelter,Other Miscellaneous Store Retailers,41.868481,-71.354659,401 Newport Ave,Pawtucket,RI,02861,440070170004,49,4
226-222@62k-jhn-m8v,,Edward Ameen Agency,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",41.868168,-71.354699,390 Newport Ave,Pawtucket,RI,02861,440070170004,,5
zzw-222@62k-jhm-syv,,Memorial Hospital,General Medical and Surgical Hospitals,41.861437,-71.37037,555 Prospect St,Pawtucket,RI,02860,440070171001,562,1
zzz-222@62k-jhn-5j9,,Mccarthy Park,Public Parks and Beaches,41.864042,-71.376151,McCarthy Park,Pawtucket,RI,02860,440070171001,353,2
229-222@62k-jhn-8d9,,Mineral Spring Pediatrics,Offices of Physicians,41.864693,-71.372842,85 Pearson Ave,Pawtucket,RI,02860,440070171001,218,3
222-222@62k-jhm-tgk,,Greggs Commissary,Bakeries and Tortilla Manufacturing,41.862561,-71.370806,525 Prospect St,Pawtucket,RI,02860,440070171001,115,4
222-222@62k-jhm-t7q,,Ridco Casting Company,Other Miscellaneous Manufacturing,41.861037,-71.372475,6 Beverage Hill Ave,Pawtucket,RI,02860,440070171001,102,5
zzz-222@62k-jhy-qvf,,OBrien Memorial Field,Other Amusement and Recreation Industries,41.875719,-71.371594,Obrien Memorial Field,Pawtucket,RI,02860,440070171002,1117,1
zzw-222@62k-jhp-28v,,McCoy Stadium,Spectator Sports,41.873098,-71.369582,1 Columbus Ave,Pawtucket,RI,02860,440070171002,741,2
227-222@62k-jhn-zs5,,Roast House Pub & Restaurant,Restaurants and Other Eating Places,41.870606,-71.364858,176 Columbus Ave,Pawtucket,RI,02860,440070171002,337,3
zzw-222@62k-jhv-6ff,,Harley Davidson,Other Motor Vehicle Dealers,41.880366,-71.365325,269 Armistice Blvd,Pawtucket,RI,02860,440070171002,332,4
227-222@62k-jhy-r8v,,Adogable,Other Miscellaneous Store Retailers,41.879228,-71.368984,20 Schofield St,Pawtucket,RI,02860,440070171002,251,5
zzz-222@62k-jhm-wkz,,Hank Soar Softball Complex,Public Parks and Beaches,41.864315,-71.368793,Hank Soar Softball Complex,Pawtucket,RI,02860,440070171003,626,1
222-222@62k-jhm-wkz,zzz-222@62k-jhm-wkz,Hank Soar Athletic Complex,Other Amusement and Recreation Industries,41.864328,-71.367959,500 Prospect St,Pawtucket,RI,02860,440070171003,527,2
224-222@62k-jhm-rx5,,Children's Workshop Foundation,Child Day Care Services,41.860488,-71.367352,175 Beverage Hill Ave,Pawtucket,RI,02860,440070171003,196,3
225-222@62k-jhm-st9,,Beverage Hill Liquor Store,"Beer, Wine, and Liquor Stores",41.860567,-71.36445,265 Beverage Hill Ave,Pawtucket,RI,02860,440070171003,174,4
zzz-222@62k-jhn-wp9,,Berkeley Park,Public Parks and Beaches,41.867277,-71.367241,Berkeley Park,Pawtucket,RI,02860,440070171003,133,5
228-223@62k-jhn-85f,,The Rhody Hen Cafe,Restaurants and Other Eating Places,41.866787,-71.374283,350 Prospect St,Pawtucket,RI,02860,440070171004,364,1
zzy-222@62k-qsw-435,,North Smithfield Lazer Tag and Arcade,Other Amusement and Recreation Industries,42.014636,-71.514492,21 Farm St,Woonsocket,RI,02895,440070173001,162,1
222-222@62k-qsw-sdv,,Furniture Express,Furniture Stores,42.015318,-71.513045,1 Privilege St,Woonsocket,RI,02895,440070173001,125,2
22c-222@62k-qsw-435,,Faith and hope minisrty,Religious Organizations,42.014172,-71.514117,672 N Main St,Woonsocket,RI,02895,440070173001,76,3
229-222@62k-qsw-435,,Sandy's Towing & Repairing,Support Activities for Road Transportation,42.014192,-71.513612,633 Winter St,Woonsocket,RI,02895,440070173001,9,4
225-222@62k-qsw-t5f,,Athena's,Other Miscellaneous Store Retailers,42.013727,-71.512967,640 Winter St,Woonsocket,RI,02895,440070173002,239,1
226-222@62k-qsv-zfz,,True Victory Apostilic Church Of Deliverance,Religious Organizations,42.012119,-71.516174,147 Rebekah St # A302,Woonsocket,RI,02895,440070173002,139,2
223-222@62k-qsw-bhq,,Cindy's Pet Spa,Other Miscellaneous Store Retailers,42.005147,-71.519195,15 Harris Ave,Woonsocket,RI,02895,440070173002,116,3
226-222@62k-qsw-pd9,,Kubaska Dr Robert J,Offices of Dentists,42.006817,-71.520718,175 Harris Ave,Woonsocket,RI,02895,440070173002,96,4
22g-222@62k-qsw-28v,,Berarducci Funeral Home & Cremation Care Center,Death Care Services,42.009048,-71.516089,185 Spring St,Woonsocket,RI,02895,440070173002,60,5
zzz-222@62k-qsw-nwk,,Cold Spring Park,Public Parks and Beaches,42.009315,-71.52451,Cold Spring Park,Woonsocket,RI,02895,440070173003,448,1
227-222@62k-qsw-cyv,,George's Breakfast & Lunch,Traveler Accommodation,42.01366,-71.526597,793 Harris Ave,Woonsocket,RI,02895,440070173003,200,2
226-222@62k-qsw-p9z,,Luc's Bar & Grill,Drinking Places (Alcoholic Beverages),42.004681,-71.522785,541 River St,Woonsocket,RI,02895,440070173003,124,3
zzw-222@62k-qsw-p35,,YWCA,Other Amusement and Recreation Industries,42.005427,-71.521379,514 Blackstone St,Woonsocket,RI,02895,440070173003,83,4
zzw-222@62k-qsw-fvf,,Diversified Global Technologies,Health and Personal Care Stores,42.011272,-71.529067,128 Singleton St,Woonsocket,RI,02895,440070173003,54,5
zzz-222@62k-qsq-835,,Rhodes Avenue Conservation Area,Public Parks and Beaches,42.003146,-71.534613,Rhodes Avenue Conservation Area,Woonsocket,RI,02895,440070174001,1032,1
228-222@62k-qsw-n5z,,Fairmount Liquors,"Beer, Wine, and Liquor Stores",42.001981,-71.527422,300 2nd Ave,Woonsocket,RI,02895,440070174001,276,2
222-222@62k-qsw-q4v,,Interstate Towing,Support Activities for Road Transportation,42.00723,-71.527178,855 River St,Woonsocket,RI,02895,440070174001,144,3
222-222@62k-qsn-h89,,Friendly Home Inc The,Nursing Care Facilities (Skilled Nursing Facilities),42.006488,-71.53391,303 Rhodes Ave,Woonsocket,RI,02895,440070174001,117,4
zzw-223@62k-qsw-pvz,,Eastern Resins,"Jewelry, Luggage, and Leather Goods Stores",42.009079,-71.530296,1174 River St,Woonsocket,RI,02895,440070174001,114,5
zzz-222@62k-qsp-vmk,,Costa Park,Public Parks and Beaches,42.000356,-71.52373,Costa Park,Woonsocket,RI,02895,440070174002,394,1
229-222@62k-qsp-wtv,,Kevin K Coleman School,Elementary and Secondary Schools,41.99927,-71.526212,96 2nd Ave,Woonsocket,RI,02895,440070174002,141,2
22b-222@62k-qsp-x3q,,Next Flush,Building Equipment Contractors,42.000503,-71.52559,42 1st Ave,Woonsocket,RI,02895,440070174002,138,3
228-222@62k-qsp-x5z,,Cousin's Collision Center,Automotive Repair and Maintenance,41.999231,-71.525154,45 Foundry St,Woonsocket,RI,02895,440070174002,41,4
225-222@62k-qsp-x5z,,Switzer's Automotive Repair,Automotive Repair and Maintenance,42.000068,-71.524881,319 Olo St,Woonsocket,RI,02895,440070174002,23,5
zzz-222@62k-qsp-t9z,,Dunn Park,Public Parks and Beaches,41.99781,-71.530299,Dunn Park,Woonsocket,RI,02895,440070174003,383,1
zzw-222@62k-qsq-68v,,R & C Variety,Grocery Stores,41.998388,-71.532612,575 Mason St,Woonsocket,RI,02895,440070174003,106,2
22h-222@62k-qsq-8vz,,Woonsocket Fire Department Station 6,"Justice, Public Order, and Safety Activities",42.001094,-71.529801,504 Fairmount St,Woonsocket,RI,02895,440070174003,98,3
22m-222@62k-qsq-8jv,,KJ Mobile Small Engine Repair,Automotive Repair and Maintenance,42.000064,-71.531245,118 7th Ave,Woonsocket,RI,02895,440070174003,93,4
222-222@62k-qsq-5xq,,Woonsocket Head Start Bourdon Blvd,Child Day Care Services,41.997748,-71.533649,2 Bourdon Blvd,Woonsocket,RI,02895,440070174003,78,5
22c-222@62k-qsp-5fz,,Woonsocket Express Conv,Grocery Stores,41.991085,-71.52934,575 S Main St,Woonsocket,RI,02895,440070175001,163,1
zzw-222@62k-qsp-v75,,David Ward DMD,Offices of Dentists,41.993822,-71.525127,460 S Main St,Woonsocket,RI,02895,440070175001,141,2
226-222@62k-qsp-tvz,,Fournier & Fournier Funeral Home,Death Care Services,41.993964,-71.525805,463 S Main St,Woonsocket,RI,02895,440070175001,59,3
zzw-222@62k-qsp-59f,,BL Beauty,Personal Care Services,41.990788,-71.52941,588 S Main St,Woonsocket,RI,02895,440070175001,11,4
